,audio_path,generator_type,emotion_type,time
3082,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_F021.wav,impro,xxx,7.0735
3083,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_F022.wav,impro,xxx,1.7878125
3084,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_F023.wav,impro,hap,1.287
3085,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_F024.wav,impro,hap,1.0016875
3086,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_F025.wav,impro,neu,1.43675
3087,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_F026.wav,impro,neu,1.2408125
3088,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_F027.wav,impro,neu,1.19725
3089,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_F028.wav,impro,hap,3.575625
3090,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_F029.wav,impro,xxx,1.5020625
3091,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_F030.wav,impro,hap,2.5995625
3092,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M000.wav,impro,neu,2.3935625
3093,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M001.wav,impro,xxx,2.1300625
3094,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M002.wav,impro,neu,4.6914375
3095,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M003.wav,impro,neu,10.469625
3096,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M004.wav,impro,neu,2.934625
3097,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M005.wav,impro,neu,2.3945625
3098,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M006.wav,impro,xxx,1.8131875
3099,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M007.wav,impro,neu,4.475875
3100,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M008.wav,impro,neu,3.392625
3101,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M009.wav,impro,neu,5.6795625
3102,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M010.wav,impro,neu,1.9019375
3103,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M011.wav,impro,neu,9.5263125
3104,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M012.wav,impro,neu,5.3656875
3105,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M013.wav,impro,neu,2.73875
3106,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M014.wav,impro,neu,2.3710625
3107,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M015.wav,impro,neu,8.191
3108,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M016.wav,impro,neu,2.841375
3109,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M017.wav,impro,neu,1.306125
3110,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M018.wav,impro,neu,1.1428125
3111,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M019.wav,impro,neu,4.0828125
3112,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M020.wav,impro,neu,7.4175625
3113,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M021.wav,impro,neu,7.11625
3114,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M022.wav,impro,neu,1.6320625
3115,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M023.wav,impro,neu,1.9019375
3116,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M024.wav,impro,neu,1.8765625
3117,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M025.wav,impro,neu,10.6885625
3118,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M026.wav,impro,neu,3.74425
3119,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M027.wav,impro,neu,3.3959375
3120,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M028.wav,impro,neu,5.6884375
3121,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M029.wav,impro,neu,10.872625
3122,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M030.wav,impro,neu,4.0955
3123,./Data/IEMOCAP/Wav/Ses02M_impro08/Ses02M_impro08_M031.wav,impro,neu,3.537625
3124,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_F000.wav,impro,fru,2.56
3125,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_F001.wav,impro,fru,2.0335625
3126,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_F002.wav,impro,fru,12.0099375
3127,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_F003.wav,impro,fru,7.5
3128,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_F004.wav,impro,ang,2.2099375
3129,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_F005.wav,impro,ang,3.4
3130,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_F006.wav,impro,ang,8.4199375
3131,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_F007.wav,impro,sur,1.99
3132,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_F008.wav,impro,ang,3.3199375
3133,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_F009.wav,impro,ang,23.14
3134,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_F010.wav,impro,ang,4.36
3135,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_F011.wav,impro,ang,16.61
3136,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_F012.wav,impro,ang,9.66
3137,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_F013.wav,impro,ang,5.5699375
3138,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_F014.wav,impro,ang,5.87
3139,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_F015.wav,impro,ang,9.67
3140,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_F016.wav,impro,ang,1.99
3141,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_F017.wav,impro,ang,5.56
3142,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_F018.wav,impro,ang,3.0399375
3143,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_F019.wav,impro,ang,9.2399375
3144,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M000.wav,impro,fru,4.23
3145,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M001.wav,impro,fru,2.86
3146,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M002.wav,impro,fru,5.97
3147,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M003.wav,impro,fru,6.284875
3148,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M004.wav,impro,xxx,2.5099375
3149,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M005.wav,impro,fru,2.761125
3150,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M006.wav,impro,fru,11.31
3151,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M007.wav,impro,fru,4.1299375
3152,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M008.wav,impro,fru,2.98
3153,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M009.wav,impro,fru,4.36
3154,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M010.wav,impro,fru,7.27
3155,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M011.wav,impro,fru,3.7799375
3156,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M012.wav,impro,fru,1.73
3157,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M013.wav,impro,fru,2.55
3158,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M014.wav,impro,fru,6.0299375
3159,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M015.wav,impro,fru,3.7099375
3160,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M016.wav,impro,fru,7.9399375
3161,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M017.wav,impro,fru,5.87
3162,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M018.wav,impro,fru,6.5099375
3163,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M019.wav,impro,fru,2.7799375
3164,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M020.wav,impro,fru,1.3
3165,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M021.wav,impro,fru,4.2
3166,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M022.wav,impro,fru,2.3899375
3167,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M023.wav,impro,fru,2.9599375
3168,./Data/IEMOCAP/Wav/Ses04F_impro05/Ses04F_impro05_M024.wav,impro,fru,4.1599375
3169,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F000.wav,impro,fru,26.75
3170,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F001.wav,impro,fru,2.98
3171,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F002.wav,impro,fru,0.98
3172,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F003.wav,impro,fru,10.6999375
3173,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F004.wav,impro,fru,4.8299375
3174,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F005.wav,impro,neu,3.2099375
3175,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F006.wav,impro,neu,5.4099375
3176,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F007.wav,impro,neu,1.2
3177,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F008.wav,impro,neu,1.56
3178,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F009.wav,impro,neu,3.8399375
3179,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F010.wav,impro,xxx,1.6399375
3180,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F011.wav,impro,neu,7.1199375
3181,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F012.wav,impro,neu,1.4499375
3182,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F013.wav,impro,neu,1.14
3183,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F014.wav,impro,neu,1.2599375
3184,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F015.wav,impro,neu,1.0
3185,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F016.wav,impro,neu,1.31
3186,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F017.wav,impro,neu,5.6
3187,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F018.wav,impro,neu,2.2599375
3188,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F019.wav,impro,neu,3.36
3189,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F020.wav,impro,xxx,5.62
3190,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F021.wav,impro,sur,2.8799375
3191,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F022.wav,impro,hap,14.46
3192,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F023.wav,impro,fru,1.99
3193,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F024.wav,impro,xxx,2.0099375
3194,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F025.wav,impro,hap,2.5799375
3195,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F026.wav,impro,hap,6.8799375
3196,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F027.wav,impro,hap,5.74
3197,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_F028.wav,impro,hap,1.7099375
3198,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M000.wav,impro,neu,2.6323125
3199,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M001.wav,impro,neu,2.5199375
3200,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M002.wav,impro,neu,1.66
3201,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M003.wav,impro,neu,1.0
3202,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M004.wav,impro,neu,2.17
3203,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M005.wav,impro,neu,2.5799375
3204,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M006.wav,impro,neu,6.46
3205,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M007.wav,impro,neu,3.74
3206,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M008.wav,impro,neu,7.8399375
3207,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M009.wav,impro,neu,10.5099375
3208,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M010.wav,impro,neu,6.0399375
3209,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M011.wav,impro,neu,9.28
3210,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M012.wav,impro,neu,4.14
3211,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M013.wav,impro,neu,3.2099375
3212,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M014.wav,impro,neu,6.2599375
3213,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M015.wav,impro,neu,1.1
3214,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M016.wav,impro,neu,2.1899375
3215,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M017.wav,impro,neu,9.7099375
3216,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M018.wav,impro,neu,2.8
3217,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M019.wav,impro,neu,11.56
3218,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M020.wav,impro,neu,7.05
3219,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M021.wav,impro,neu,5.81
3220,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M022.wav,impro,neu,1.85
3221,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M023.wav,impro,neu,2.99
3222,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M024.wav,impro,neu,2.23
3223,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M025.wav,impro,neu,6.6999375
3224,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M026.wav,impro,hap,6.8999375
3225,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M027.wav,impro,neu,3.1299375
3226,./Data/IEMOCAP/Wav/Ses05M_impro08/Ses05M_impro08_M028.wav,impro,hap,1.68
3227,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F000.wav,script,ang,2.278125
3228,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F001.wav,script,ang,2.1709375
3229,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F002.wav,script,ang,7.221625
3230,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F003.wav,script,ang,11.5045
3231,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F004.wav,script,ang,3.3035
3232,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F005.wav,script,xxx,2.36925
3233,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F006.wav,script,xxx,6.7683125
3234,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F007.wav,script,fru,3.92725
3235,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F008.wav,script,fru,2.6575
3236,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F009.wav,script,ang,4.487875
3237,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F010.wav,script,xxx,1.2985
3238,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F011.wav,script,ang,6.2648125
3239,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F012.wav,script,fru,10.0920625
3240,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F013.wav,script,ang,8.6996875
3241,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F014.wav,script,fru,2.7109375
3242,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F015.wav,script,fru,7.2444375
3243,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F016.wav,script,ang,5.6269375
3244,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F017.wav,script,fru,4.92075
3245,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F018.wav,script,sad,3.736125
3246,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F019.wav,script,xxx,5.9003125
3247,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F020.wav,script,xxx,8.04175
3248,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F021.wav,script,xxx,10.4565625
3249,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F022.wav,script,xxx,7.31275
3250,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F023.wav,script,sad,3.576625
3251,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F024.wav,script,sad,3.645
3252,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F025.wav,script,sad,2.0730625
3253,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F026.wav,script,fru,2.2325625
3254,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F027.wav,script,fru,1.6858125
3255,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F028.wav,script,fru,2.8075
3256,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F029.wav,script,fru,4.274625
3257,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F030.wav,script,fru,2.1641875
3258,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F031.wav,script,ang,4.4195625
3259,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F032.wav,script,fru,9.021375
3260,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F033.wav,script,ang,5.7180625
3261,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F034.wav,script,sad,11.3678125
3262,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F035.wav,script,sad,5.7180625
3263,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F036.wav,script,sad,4.4426875
3264,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F037.wav,script,sad,2.278125
3265,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F038.wav,script,sad,5.9914375
3266,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F039.wav,script,xxx,3.3488125
3267,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F040.wav,script,sad,10.114875
3268,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F041.wav,script,sad,8.474625
3269,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F042.wav,script,hap,4.374
3270,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F043.wav,script,xxx,3.8955625
3271,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F044.wav,script,hap,3.1711875
3272,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F045.wav,script,xxx,3.371625
3273,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F046.wav,script,hap,5.5358125
3274,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F047.wav,script,hap,4.8068125
3275,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F048.wav,script,hap,2.7109375
3276,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_F049.wav,script,hap,4.8068125
3277,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M000.wav,script,exc,2.741
3278,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M001.wav,script,fru,2.642625
3279,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M002.wav,script,fru,5.2429375
3280,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M003.wav,script,fru,3.4399375
3281,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M004.wav,script,fru,3.4855
3282,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M005.wav,script,fru,2.5970625
3283,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M006.wav,script,fru,12.484125
3284,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M007.wav,script,fru,1.8225
3285,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M008.wav,script,fru,3.5310625
3286,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M009.wav,script,fru,3.337375
3287,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M010.wav,script,fru,3.73575
3288,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M011.wav,script,fru,3.007125
3289,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M012.wav,script,fru,2.6198125
3290,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M013.wav,script,fru,2.36925
3291,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M014.wav,script,neu,5.7864375
3292,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M015.wav,script,fru,9.9781875
3293,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M016.wav,script,xxx,6.37
3294,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M017.wav,script,neu,10.5229375
3295,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M018.wav,script,fru,6.5381875
3296,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M019.wav,script,neu,4.7156875
3297,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M020.wav,script,neu,6.105375
3298,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M021.wav,script,neu,8.8199375
3299,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M022.wav,script,neu,2.0324375
3300,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M023.wav,script,xxx,6.0825625
3301,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M024.wav,script,fru,4.3100625
3302,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M025.wav,script,fru,2.5970625
3303,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M026.wav,script,fru,4.296
3304,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M027.wav,script,xxx,15.958125
3305,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M028.wav,script,ang,3.1438125
3306,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M029.wav,script,ang,9.955375
3307,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M030.wav,script,ang,14.876
3308,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M031.wav,script,ang,8.8331875
3309,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M032.wav,script,ang,2.300875
3310,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M033.wav,script,ang,1.913625
3311,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M034.wav,script,xxx,3.121
3312,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M035.wav,script,fru,2.845
3313,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M036.wav,script,sad,3.66775
3314,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M037.wav,script,sad,4.829625
3315,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M038.wav,script,xxx,2.460375
3316,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M039.wav,script,xxx,6.6976875
3317,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M040.wav,script,xxx,3.4171875
3318,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M041.wav,script,hap,3.2265625
3319,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M042.wav,script,hap,4.0550625
3320,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M043.wav,script,xxx,2.4525
3321,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M044.wav,script,xxx,4.670125
3322,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M045.wav,script,hap,6.128125
3323,./Data/IEMOCAP/Wav/Ses03M_script02_2/Ses03M_script02_2_M046.wav,script,hap,2.73375
3324,./Data/IEMOCAP/Wav/Ses05M_script01_1/Ses05M_script01_1_F000.wav,script,sad,4.2199375
3325,./Data/IEMOCAP/Wav/Ses05M_script01_1/Ses05M_script01_1_F001.wav,script,sad,6.0099375
3326,./Data/IEMOCAP/Wav/Ses05M_script01_1/Ses05M_script01_1_F002.wav,script,xxx,1.5899375
3327,./Data/IEMOCAP/Wav/Ses05M_script01_1/Ses05M_script01_1_F003.wav,script,xxx,3.2899375
